ID,Policy Start Date,Policy End Date,Gender,Age,First Transaction Date,No_Pol,Car_Category,Subject_Car_Colour,Subject_Car_Make,LGA_Name,State,ProductName,target
ID_MGPCV5C,2010-10-29,2011-10-28,Male,30,2010-10-29,1,Saloon,,TOYOTA,,,Car Classic,0
ID_MGPLHIB,2010-07-29,2011-07-28,Male,120,2010-07-29,2,JEEP,White,TOYOTA,Lekki,Lagos,Car Classic,0
ID_MGSDK6X,2010-03-27,2011-03-17,Male,31,2010-03-27,1,Saloon,Black,TOYOTA,Alagbado,Lagos,Car Classic,1
ID_MGYSGFH,2010-10-06,2011-10-05,Female,44,2010-10-06,1,JEEP,Blue,Lexus,Amuwo-Odofin,Amuwo-Odofin,Car Classic,0
ID_MH0I2QO,2010-04-25,2011-04-24,Female,38,2010-04-25,1,JEEP,,Lexus,,,Car Classic,0
ID_MH1V5LQ,2010-09-16,2011-05-22,Male,46,2010-09-16,2,JEEP,,Land Rover,,,Customized Motor,0
ID_MHCD3J0,2010-06-21,2011-06-20,Female,47,2010-06-21,2,Saloon,,TOYOTA,,,CarSafe,0
ID_MHEW0EY,2010-03-28,2011-03-27,Male,1,2010-03-28,1,Saloon,,TOYOTA,,,CarSafe,0
ID_MHF5ALV,2010-06-24,2011-06-23,Male,44,2010-06-24,1,Saloon,Grey,TOYOTA,,,Car Classic,0
ID_MHQV3JW,2010-09-03,2011-09-02,Male,45,2010-09-03,2,JEEP,,Mitsubishi,Eti-Osa,Eti-Osa,Customized Motor,0
ID_MHTMGO8,2010-12-06,2011-12-05,Female,40,2010-12-06,1,,,,,,CarSafe,0
ID_MHUUQCN,2010-02-04,2011-02-03,Male,120,2010-02-04,2,,Black,Mercedes,Victoria Island,Lagos,Customized Motor,0
ID_MHWF8A4,2010-01-06,2011-01-05,Female,38,2010-01-06,1,Saloon,Red,TOYOTA,,,Car Classic,1
ID_MHX4YSZ,2010-05-13,2011-05-12,Female,60,2010-05-13,1,Saloon,As Attached,Honda,Ifako-Ijaye ,Ifako-Ijaye,Car Classic,1
ID_MHXV4JQ,2010-04-25,2011-04-24,Male,30,2010-04-25,1,Saloon,,TOYOTA,,,CarSafe,0
ID_MHZZO0T,2010-10-25,2011-04-26,Male,40,2010-10-25,1,,,,,,Car Classic,0
ID_MIB2BYJ,2010-11-19,2011-11-18,Male,50,2010-11-19,1,Saloon,,TOYOTA,Obia/Akpor,Obia-Akpor,CarSafe,0
ID_MIG7PP0,2010-03-20,2011-03-19,Male,39,2010-03-20,1,JEEP,Grey,ACURA,Ikeja,Lagos,Car Classic,0
ID_MIJKX5D,2010-11-13,2011-11-12,Female,36,2010-11-13,1,Saloon,,TOYOTA,,,CarFlex,1
ID_MIK3JH2,2010-09-13,2011-09-12,Male,58,2010-09-13,1,JEEP,Silver,Mercedes,Abuja,Abuja,Car Classic,0
ID_MIXLP9T,2010-12-30,2011-12-28,Female,59,2010-12-30,1,,,,,,CarSafe,0
ID_MJ32FI6,2010-01-29,2011-01-24,Female,31,2010-01-29,1,Saloon,Silver,TOYOTA,OGBA,Benue,Car Classic,0
ID_MJ42X42,2010-09-10,2011-09-09,NOT STATED,2,2010-09-10,1,JEEP,Grey,TOYOTA,,,Car Classic,1
ID_MJ8FDCR,2010-08-11,2011-08-09,Male,66,2010-08-11,1,,,,,,CarSafe,0
ID_MJL9BEY,2010-10-19,2011-04-18,Male,32,2010-10-19,1,,,TOYOTA,Alimosho,Lagos,Car Classic,0
ID_MJLBTZ4,2010-02-12,2011-02-11,Male,40,2010-02-12,1,Saloon,Blue,TOYOTA,,,Car Classic,0
ID_MJPESCO,2010-06-20,2011-06-19,Male,37,2010-06-20,1,Saloon,,TOYOTA,Nnewi North,Nnewi-North,Car Classic,0
ID_MJRW6CF,2010-11-20,2011-11-19,Female,42,2010-11-20,1,JEEP,Blue,Ford,Lagos Mainland,Lagos,Car Classic,0
ID_MJUJQQ8,2010-11-26,2011-05-27,Female,45,2010-11-26,1,Saloon,Black,TOYOTA,Jos North,Jos-North,Car Classic,0
ID_MJXWFS6,2010-02-22,2011-02-21,Female,37,2010-02-22,1,Saloon,,Nissan,,,CarSafe,0
ID_MK4TIWM,2010-12-15,2011-12-13,Male,26,2010-12-15,1,,,,,,Car Classic,0
ID_MK6RS6H,2010-09-09,2011-09-08,Male,64,2010-09-09,2,JEEP,,TOYOTA,Port-Harcourt,Port-Harcourt,Car Classic,0
ID_MK6UW4P,2010-04-04,2011-04-03,Male,44,2010-04-04,1,Saloon,,Ford,,,CarSafe,0
ID_MKGDCJY,2010-12-17,2011-12-16,Male,36,2010-12-17,1,,,TOYOTA,Nnewi,Anambra,Car Classic,0
ID_MKJ136G,2010-02-28,2011-02-27,Female,54,2010-02-28,1,,As Attached,Ford,Victoria Island,Lagos,Car Classic,0
ID_MKK34DV,2010-01-25,2011-01-24,Female,42,2010-01-25,1,JEEP,Wine,TOYOTA,,,Car Classic,0
ID_MKZUMSK,2010-12-09,2011-12-08,Male,44,2010-12-09,1,,,,,,Car Classic,0
ID_ML2N3C4,2010-01-25,2011-01-24,Male,44,2010-01-25,1,Saloon,,Honda,,,CarSafe,0
ID_ML4H4OD,2010-09-25,2011-09-24,Female,55,2010-09-25,1,Saloon,Black,Kia,Ijebu East,Ijebu-East,Car Classic,0
ID_MLBJ3PZ,2010-04-23,2011-04-22,Male,41,2010-04-23,1,,As Attached,Mercedes,Ibeju/Lekki,Ibeju-Lekki,Car Classic,0
ID_MLCB5IP,2010-04-25,2011-04-24,Female,38,2010-04-25,1,JEEP,As Attached,Lexus,,,Car Classic,0
ID_MLG1XFA,2010-10-28,2011-10-26,Male,46,2010-10-28,1,,,,,,CarFlex,0
ID_MLG9Z96,2010-06-01,2011-05-31,Entity,93,2010-06-01,7,,,Mercedes,Lagos Island,Lagos,CVTP,0
ID_MLGO8DZ,2010-12-31,2011-06-30,Male,51,2010-12-31,4,Saloon,Black,Honda,Victoria Island,Lagos,Car Classic,0
ID_MLH0O83,2010-09-13,2011-09-12,Male,42,2010-09-13,1,,,,,,CarSafe,0
ID_MLK0RBS,2010-02-26,2011-02-20,Male,48,2010-02-26,1,,,TOYOTA,Lagos Island,Lagos,Car Classic,0
ID_MLL6ZVT,2010-04-12,2011-04-11,Male,52,2010-04-12,1,Saloon,Grey,Honda,,,CarFlex,0
ID_MLPILAY,2010-07-08,2011-06-27,Male,28,2010-07-08,1,Saloon,Black,TOYOTA,,,Car Plus,0
ID_MLRE61O,2010-02-07,2011-02-06,Female,37,2010-02-07,1,Saloon,Silver,TOYOTA,,,Car Classic,0
ID_MM07X8D,2010-07-04,2011-06-14,Male,32,2010-07-04,2,JEEP,Silver,TOYOTA,,,Car Classic,0
ID_MM59EWI,2010-02-16,2011-02-15,Male,47,2010-02-16,2,Saloon,Silver,TOYOTA,,,Car Classic,0
ID_MM7CYR4,2010-01-01,2010-12-31,Female,27,2010-01-01,1,Saloon,,TOYOTA,,,Car Classic,1
ID_MMCSU8Q,2010-08-17,2011-08-16,Male,50,2010-08-17,1,Saloon,,TOYOTA,,,CarSafe,0
ID_MMH9YKW,2010-04-04,2011-04-02,Female,40,2010-04-04,1,JEEP,,TOYOTA,,,CarSafe,0
ID_MMHYWXZ,2010-12-09,2011-12-08,Male,35,2010-12-09,1,,,,,,CarSafe,0
ID_MMNFONK,2010-06-18,2011-06-17,Female,41,2010-06-18,1,Saloon,,TOYOTA,,,CarSafe,0
ID_MMYNTQT,2010-06-21,2011-06-20,Male,34,2010-06-21,3,Saloon,Red,TOYOTA,MAGODO,Benue,Car Classic,0
ID_MN74ZGJ,2010-10-10,2011-10-08,Male,39,2010-10-10,1,Saloon,,TOYOTA,Benin,Edo,Car Classic,1
ID_MN79M4I,2010-06-08,2011-06-07,Male,32,2010-06-08,1,Saloon,,TOYOTA,,,CarFlex,0
ID_MNBT3RL,2010-02-28,2011-02-11,Female,45,2010-02-28,1,Saloon,Blue,TOYOTA,,,Car Classic,1
ID_MNJGMEO,2010-09-16,2010-12-31,,120,2010-09-16,4,,,Ford,Victoria Island,Lagos,Muuve,0
ID_MNJJT0K,2010-01-08,2011-01-07,Female,42,2010-01-08,1,Saloon,Black,Peugeot,,,Car Classic,0
ID_MNM169Y,2010-12-06,2011-12-05,Male,37,2010-12-06,1,Saloon,Green,TOYOTA,Ajah,Lagos,Car Classic,0
ID_MNOF2BD,2010-04-04,2011-04-03,Male,61,2010-04-04,1,Saloon,,Nissan,,,CarSafe,0
ID_MNZW90G,2010-04-11,2011-04-10,,72,2010-04-11,1,JEEP,,Mitsubishi,Victoria Island,Lagos,Customized Motor,0
ID_MO2LY7S,2010-02-04,2011-02-03,Male,61,2010-02-04,1,Saloon,,Land Rover,,,CarSafe,0
ID_MOCK18Z,2010-11-13,2011-11-12,Male,31,2010-11-13,1,,,,,,CarSafe,0
ID_MODDRJO,2010-08-28,2011-08-27,Male,34,2010-08-28,1,,,,,,CarSafe,0
ID_MOKMVOB,2010-02-25,2011-02-24,Male,37,2010-02-25,1,Saloon,Silver,TOYOTA,Ojodu,Lagos,Car Classic,0
ID_MOT18O0,2010-01-01,2010-12-31,,120,2010-01-01,4,,As Attached,As Attached,Victoria Island,Lagos,Motor Cycle,1
ID_MP7Z39A,2010-01-15,2011-01-14,Female,56,2010-01-15,1,Saloon,,TOYOTA,,,CarSafe,0
ID_MP8L8O0,2010-03-14,2011-03-13,Male,46,2010-03-14,1,,,Mercedes,Shomolu,Benue,Car Classic,1
ID_MP91BMC,2010-09-26,2011-01-25,Female,37,2010-09-26,1,Saloon,Blue,TOYOTA,,,Car Classic,0
ID_MPL4GI1,2010-11-05,2011-11-04,Male,46,2010-11-05,1,,,,,,CarSafe,0
ID_MPXAWOT,2010-06-11,2011-06-09,Female,25,2010-06-11,1,JEEP,,TOYOTA,,,Car Plus,0
ID_MPY6FGT,2010-02-26,2011-02-25,Male,44,2010-02-26,1,Saloon,Green,TOYOTA,,,Car Classic,0
ID_MQ4TK4L,2010-10-09,2011-10-08,Male,44,2010-10-09,1,,,,,,CarSafe,0
ID_MQ6816Y,2010-06-13,2011-06-12,Female,40,2010-06-13,1,Saloon,,Honda,,,CarSafe,0
ID_MQ8PDOV,2010-11-14,2011-09-06,Female,39,2010-11-14,1,,,,Oshodi,Lagos,Car Classic,0
ID_MQBJRSJ,2010-12-24,2011-12-23,Male,50,2010-12-24,1,Saloon,,TOYOTA,,,CarSafe,0
ID_MQBRWJQ,2010-11-03,2011-05-15,Male,40,2010-11-03,1,,,,,,Car Classic,0
ID_MQCHFXH,2010-01-23,2011-01-22,Male,41,2010-01-23,1,Saloon,,TOYOTA,,,CarSafe,0
ID_MQGQNFF,2010-01-21,2011-01-05,,20,2010-01-21,3,JEEP,Grey,Mercedes,Victoria Island,Lagos,Customized Motor,0
ID_MQJTRLT,2010-01-15,2011-01-14,Male,48,2010-01-15,1,JEEP,Green,Honda,,,Car Plus,0
ID_MQNN1PR,2010-01-24,2011-01-23,Male,55,2010-01-24,1,Saloon,Grey,Kia,,,Car Classic,0
ID_MQQ31RL,2010-02-20,2011-02-19,Male,11,2010-02-20,5,JEEP,Blue,Hyundai,,,Car Classic,1
ID_MQQJKI0,2010-04-30,2011-04-29,Female,35,2010-04-30,1,Saloon,Grey,TOYOTA,,,Car Classic,0
ID_MQWT9GE,2010-12-09,2011-12-08,Male,65,2010-12-09,4,,,TOYOTA,Kaduna North,Kaduna-North,CVTP,0
ID_MQXZZC0,2010-12-10,2011-06-05,Male,46,2010-12-10,1,Truck,White & Yellow,Mack,Victoria Island,Lagos,CVTP,0
ID_MR1BSK6,2010-12-27,2011-07-30,Male,39,2010-12-27,2,,,,,,Car Classic,0
ID_MR20VIA,2010-02-12,2011-02-11,Male,12,2010-02-12,2,JEEP,,Range Rover,Lekki,Lagos,Customized Motor,0
ID_MR40AZJ,2010-04-17,2011-04-16,Male,46,2010-04-17,1,Saloon,,Honda,,,CarSafe,0
ID_MR493GV,2010-02-26,2011-02-25,Female,37,2010-02-26,1,Mini Van,Black,TOYOTA,Lagos Mainland,Lagos,Car Classic,0
ID_MR4KLCB,2010-03-26,2011-03-25,Female,30,2010-03-26,1,Saloon,,TOYOTA,,,CarSafe,0
ID_MRC9UPH,2010-11-09,2011-11-08,Male,32,2010-11-09,1,Saloon,Grey,TOYOTA,GBAGADA,Benue,Car Classic,0
ID_MRDMHKP,2010-08-03,2011-05-05,Male,41,2010-08-03,1,Saloon,Gold,TOYOTA,OGUDU,Benue,Car Classic,0
ID_MRLOFN5,2010-10-30,2011-10-29,Male,44,2010-10-30,5,Saloon,Black,Hyundai,Ikeja,Lagos,Car Classic,0
ID_MRQF2YU,2010-04-03,2011-04-02,Female,31,2010-04-03,1,Saloon,Silver,Honda,,,Car Classic,0
ID_MRSWTUY,2010-01-24,2011-01-23,Male,52,2010-01-24,4,,,Land Rover,Victoria Island,Lagos,Customized Motor,0
ID_MRULE4T,2010-02-28,2011-02-27,Female,40,2010-02-28,1,Saloon,Gold,TOYOTA,,,Car Classic,0
ID_MRYFIAQ,2010-02-25,2011-02-24,Male,50,2010-02-25,1,Saloon,,TOYOTA,,,CarSafe,0
ID_MS23PZ8,2010-11-01,2011-10-31,Male,35,2010-11-01,1,,,,,,Car Classic,0
ID_MS4J675,2010-03-27,2011-03-25,Male,33,2010-03-27,1,Saloon,Black,Kia,,,Car Classic,1
ID_MS55YL1,2010-07-25,2011-07-24,Female,44,2010-07-25,1,JEEP,Silver,TOYOTA,,,Car Classic,0
ID_MS7SIMO,2010-04-25,2011-04-24,Male,40,2010-04-25,1,Saloon,,Mitsubishi,,,CarSafe,0
ID_MS9KF92,2010-05-20,2011-05-19,Female,40,2010-05-20,1,JEEP,Grey,Lexus,,,Car Classic,0
ID_MSAXJYH,2010-01-03,2011-01-02,Male,70,2010-01-03,1,Saloon,,TOYOTA,,,CarSafe,0
ID_MSDLZNR,2010-01-11,2011-01-10,Female,40,2010-01-11,1,Saloon,,Lexus,,,CarSafe,0
ID_MSPH732,2010-08-19,2011-08-18,Entity,10,2010-08-19,3,Saloon,Black,Honda,Abuja Municipal,Abuja-Municipal,Car Plus,1
ID_MSS6Q8S,2010-09-02,2011-09-01,Male,63,2010-09-02,2,Saloon,Black,Mercedes,Eti-Osa,Eti-Osa,Car Plus,0
ID_MSTKO1D,2010-10-13,2011-04-05,Male,31,2010-10-13,1,,,,,,Car Classic,0
ID_MT11H28,2010-09-09,2011-09-08,Male,36,2010-09-09,2,,,,Victoria Island,Lagos,Car Classic,0
ID_MT5V6UA,2010-12-12,2011-12-11,Female,62,2010-12-12,2,JEEP,Grey,Lexus,Lagos Mainland,Lagos,Car Classic,0
ID_MT8ZPNQ,2010-08-26,2011-08-24,Female,35,2010-08-26,1,,,,,,CarSafe,0
ID_MTAKHUZ,2010-03-29,2011-03-28,Male,61,2010-03-29,1,Saloon,White,Lexus,,,Car Classic,0
ID_MTD67U9,2010-12-13,2011-12-12,Male,50,2010-12-13,1,Saloon,,Honda,,,CarSafe,0
ID_MTEG69D,2010-10-30,2011-10-29,Male,65,2010-10-30,1,,,,Eti-Osa,Eti-Osa,Car Classic,0
ID_MTMRJLI,2010-05-27,2011-05-26,Male,66,2010-05-27,1,Saloon,,TOYOTA,,,CarSafe,0
ID_MTNGLNU,2010-01-22,2011-01-21,Male,36,2010-01-22,1,Saloon,,Honda,,,CarSafe,0
ID_MTOV49A,2010-03-21,2011-03-20,Female,41,2010-03-21,1,Saloon,,Hyundai,,,CarSafe,0
ID_MTP6ZT4,2010-09-11,2011-09-10,Female,33,2010-09-11,1,,,,,,CarSafe,0
ID_MTS3NNA,2010-01-22,2011-01-21,Male,42,2010-01-22,1,,As Attached,TOYOTA,Anambra East,Anambra-East,Car Classic,0
ID_MTU51D4,2010-09-20,2011-09-19,Entity,20,2010-09-20,2,,As Attached,Hyundai,Ile-Ife,Osun,CVTP,0
ID_MTXDTUI,2010-10-17,2011-10-16,Male,32,2010-10-17,1,,,,,,Car Classic,0
ID_MU2DVW0,2010-03-09,2011-03-08,Male,46,2010-03-09,1,Saloon,Green,TOYOTA,Obia/Akpor,Obia-Akpor,Car Classic,0
ID_MU6J7IS,2010-09-16,2010-12-31,,120,2010-09-16,4,,,,Victoria Island,Lagos,Muuve,1
ID_MUD2036,2010-09-13,2011-08-05,Male,44,2010-09-13,1,Saloon,,Kia,Eti-Osa,Eti-Osa,Customized Motor,0
ID_MUF8Q8E,2010-10-14,2011-10-13,Female,31,2010-10-14,1,Van,Wine,TOYOTA,,,Car Classic,1
ID_MUGHQ9N,2010-05-20,2011-05-19,Female,62,2010-05-20,1,Saloon,Green,TOYOTA,Ibeju/Lekki,Ibeju-Lekki,Car Classic,0
ID_MUHMJL3,2010-06-17,2011-06-11,Entity,9,2010-06-17,1,JEEP,Blue,TOYOTA,Ifo,Benue,Car Classic,0
ID_MUIOIP4,2010-10-02,2011-10-01,Male,29,2010-10-02,1,,,,,,Car Classic,0
ID_MUMEWFJ,2010-04-24,2011-04-23,Joint Gender,45,2010-04-24,2,Saloon,Black,TOYOTA,Umuahia,Abia,Car Classic,0
ID_MUPSAGA,2010-07-12,2011-01-09,Male,28,2010-07-12,3,Saloon,Red,TOYOTA,,,Car Classic,1
ID_MURJR7V,2010-06-07,2011-06-06,Male,1,2010-06-07,1,Saloon,,TOYOTA,,,CarSafe,0
ID_MURNW7M,2010-01-24,2011-01-23,Female,39,2010-01-24,2,JEEP,,TOYOTA,,,Car Plus,0
ID_MV7SWK6,2010-04-17,2011-04-16,Male,45,2010-04-17,1,Saloon,,Jeep,,,CarSafe,0
ID_MV8E5SH,2010-07-09,2011-02-21,NO GENDER,25,2010-07-09,1,Truck,White & Blue,Iveco,,,CVTP,0
ID_MVGPSQH,2010-01-14,2011-01-13,Female,33,2010-01-14,1,Saloon,Gold,TOYOTA,,,Car Classic,0
ID_MVIU2HZ,2010-02-27,2011-02-27,Male,47,2010-02-27,1,Saloon,,TOYOTA,,,CarFlex,0
ID_MVP9415,2010-12-23,2011-12-22,Male,41,2010-12-23,1,,,,,,CarSafe,0
ID_MVPIEO5,2010-03-27,2011-03-26,Male,35,2010-03-27,1,Saloon,White,Honda,OGBA,Lagos,Car Classic,0
ID_MVRTYAL,2010-12-24,2011-12-23,Male,62,2010-12-24,1,,,,Victoria Island,Lagos,CarSafe,0
ID_MVZDF6E,2010-12-24,2011-12-23,Male,49,2010-12-24,2,Saloon,,TOYOTA,Obia/Akpor,Obia-Akpor,CarSafe,0
ID_MW547J4,2010-07-03,2011-01-01,Male,38,2010-07-03,2,JEEP,Black,Lexus,,,Car Classic,0
ID_MWFSNHX,2010-04-15,2011-04-13,Female,36,2010-04-15,1,Saloon,,TOYOTA,,,CarSafe,0
ID_MWP8AKN,2010-05-25,2011-05-24,Male,32,2010-05-25,1,Saloon,Silver,TOYOTA,,,Car Classic,0
ID_MWRHHA2,2010-11-01,2011-10-31,Male,59,2010-11-01,2,,,,Ikeja,Lagos,Car Classic,0
ID_MWYDWI3,2010-09-03,2011-09-02,Male,37,2010-09-03,4,Saloon,Blue,TOYOTA,Isolo,Benue,Car Classic,1
ID_MX3KAE7,2010-04-11,2011-04-10,Female,30,2010-04-11,1,Saloon,Wine,Lexus,,,Car Plus,1
ID_MX8SZMI,2010-04-26,2011-04-25,,120,2010-04-26,1,Saloon,Black,TOYOTA,,,Car Classic,0
ID_MXBXVNS,2010-08-27,2011-08-26,Male,40,2010-08-27,1,,,,,,CarSafe,0
ID_MXHK0AQ,2010-12-18,2011-06-17,Male,56,2010-12-18,2,,,,Abuja Municipal,Abuja-Municipal,Car Classic,0
ID_MXVMYF3,2010-08-28,2011-08-27,Male,31,2010-08-28,1,,,,,,Car Classic,0
ID_MXVSSB3,2010-11-27,2011-03-26,Male,5,2010-11-27,1,,,,Victoria Island,Lagos,CVTP,0
ID_MXVZPQC,2010-04-03,2011-04-02,Male,41,2010-04-03,1,Saloon,Grey,TOYOTA,Eti-Osa,Eti-Osa,Car Classic,0
ID_MY106ZK,2010-12-19,2011-12-18,Male,35,2010-12-19,1,Saloon,Wine,Honda,,,Car Classic,1
ID_MY4OAGL,2010-09-26,2011-09-25,Female,48,2010-09-26,1,JEEP,,TOYOTA,,,Car Classic,0
ID_MYBOFDL,2010-08-14,2011-08-13,Male,46,2010-08-14,1,,,,,,Car Plus,0
ID_MYHVWWA,2010-03-27,2011-03-26,Male,36,2010-03-27,1,Saloon,Grey,TOYOTA,,,Car Classic,1
ID_MYI09LE,2010-12-02,2011-12-01,Male,60,2010-12-02,1,,,,,,CarSafe,0
ID_MYKK0GZ,2010-08-08,2011-08-07,Female,35,2010-08-08,2,,,,,,Car Classic,0
ID_MYSJK99,2010-04-30,2011-04-29,Male,56,2010-04-30,1,,As Attached,Iveco,Apapa,Lagos,CVTP,0
ID_MYSQXJX,2010-05-17,2011-05-16,Female,40,2010-05-17,1,Saloon,,Kia,,,CarSafe,0
ID_MYYFWOJ,2010-12-04,2011-12-03,Male,31,2010-12-04,1,,,,,,Car Classic,0
ID_MYYTZA5,2010-08-22,2011-08-20,Male,39,2010-08-22,1,,,,,,CarSafe,0
ID_MZ11JBI,2010-04-28,2011-04-27,Male,45,2010-04-28,1,Saloon,,TOYOTA,,,CarSafe,0
ID_MZ4BQJL,2010-02-23,2011-02-04,Entity,40,2010-02-23,1,Saloon,Black,TOYOTA,Lagos Mainland,Lagos,Car Classic,1
ID_MZ5OMUL,2010-08-22,2011-08-21,Female,20,2010-08-22,1,Saloon,,TOYOTA,Ibadan North West,Ibadan-West,Customized Motor,0
ID_MZ75YHQ,2010-03-15,2011-03-14,Joint Gender,50,2010-03-15,1,Saloon,,TOYOTA,,,CarSafe,0
ID_MZAE8NV,2010-03-28,2011-03-27,Male,36,2010-03-28,1,Saloon,,Kia,,,CarSafe,0
ID_MZF9895,2010-01-04,2011-01-03,Male,46,2010-01-04,1,Saloon,,TOYOTA,,,CarSafe,0
ID_MZJ1DAA,2010-11-28,2011-05-28,Male,37,2010-11-28,1,,,,,,Car Classic,0
ID_MZK0QIU,2010-01-04,2011-01-03,Male,51,2010-01-04,1,JEEP,,Honda,LGA,,CarSafe,0
ID_MZOTLYH,2010-09-20,2011-09-19,Female,41,2010-09-20,1,,,,Obia/Akpor,Obia-Akpor,CVTP,0
ID_MZROUCV,2010-10-22,2011-10-21,Female,2,2010-10-22,1,Saloon,,TOYOTA,,,CarSafe,0
ID_MZSVSIA,2010-11-05,2011-11-04,Female,65,2010-11-05,1,,,,,,Car Classic,0
ID_MZVC182,2010-05-31,2011-05-24,Male,50,2010-05-31,2,Saloon,,Honda,Obia/Akpor,Obia-Akpor,Car Classic,1
ID_N008N52,2010-01-25,2011-01-24,Joint Gender,35,2010-01-25,1,Saloon,Silver,TOYOTA,Egbeda,Benue,Car Classic,1
ID_N00BJ1H,2010-04-18,2011-04-17,Male,52,2010-04-18,1,Saloon,Gold,TOYOTA,,,Car Classic,0
ID_N02DWBZ,2010-11-07,2011-11-06,Male,41,2010-11-07,1,Saloon,Black,TOYOTA,,,Car Classic,0
ID_N03QWYI,2010-01-11,2011-01-10,Male,40,2010-01-11,1,Saloon,,Honda,,,CarSafe,0
ID_N060VM0,2010-08-02,2011-01-31,Male,42,2010-08-02,1,Saloon,,TOYOTA,,,Car Classic,0
ID_N08OVTU,2010-01-16,2011-01-15,Male,40,2010-01-16,2,Saloon,,TOYOTA,Warri Central,Warri-Central,CarSafe,0
ID_N09F2XA,2010-12-11,2011-12-10,Male,42,2010-12-11,1,,,,,,CarSafe,0
ID_N09SRZE,2010-11-13,2011-07-26,Male,34,2010-11-13,1,,,,,,Car Classic,0
ID_N0B4555,2010-03-11,2011-03-10,Female,42,2010-03-11,1,Saloon,Green,Mitsubishi,Oredo,Benue,Car Classic,0
ID_N0EQ0C7,2010-04-11,2011-04-09,Female,33,2010-04-11,1,Saloon,,TOYOTA,,,CarSafe,0
ID_N0FWD99,2010-07-17,2011-07-16,Female,35,2010-07-17,1,JEEP,Black,TOYOTA,,,Car Classic,0
ID_N0I9N4W,2010-02-08,2011-02-07,Male,51,2010-02-08,1,Saloon,,TOYOTA,,,CarSafe,0
ID_N0KY8TE,2010-05-03,2011-04-04,Male,52,2010-05-03,1,Truck,As Attached,Mack,Ikeja,Lagos,CVTP,0
ID_N0L4DEU,2010-07-31,2011-01-22,Male,52,2010-07-31,1,JEEP,Green,Lexus,,,Car Classic,0
ID_N0LDC86,2010-04-23,2011-04-22,Male,41,2010-04-23,1,,,Mercedes,Ibeju/Lekki,Ibeju-Lekki,Car Classic,0
ID_N0S9WVC,2010-05-17,2011-05-16,Male,42,2010-05-17,1,Saloon,Wine,TOYOTA,,,Car Classic,1
ID_N0SXEBI,2010-04-24,2011-04-22,Male,42,2010-04-24,1,Saloon,,Honda,,,CarSafe,0
ID_N0YFJC0,2010-05-08,2011-05-07,Male,68,2010-05-08,1,Truck,White,DAF,Victoria Island,Lagos,CVTP,0
ID_N0Z6GDB,2010-05-02,2011-05-01,Female,27,2010-05-02,1,JEEP,,Lexus,Sapele,Delta,Car Classic,0
ID_N12WU98,2010-06-10,2011-06-09,NOT STATED,1,2010-06-10,1,Saloon,Gold,TOYOTA,,,Car Classic,1
ID_N18AY5C,2010-10-25,2011-01-24,Male,44,2010-10-25,1,Saloon,Gold,Ford,,,Car Classic,0
ID_N1AGDA3,2010-05-15,2011-05-14,Entity,120,2010-05-15,2,Pick Up,Blue,Mitsubishi,Victoria Island,Lagos,CVTP,0
ID_N1LP6HJ,2010-03-09,2011-03-08,Male,41,2010-03-09,2,Pick Up,,Honda,Victoria Island,Lagos,CVTP,0
ID_N1S6P5C,2010-03-25,2011-03-23,Male,49,2010-03-25,1,Saloon,Green,TOYOTA,,,Car Classic,0
ID_N1U9J31,2010-07-24,2011-05-05,Entity,20,2010-07-24,1,Saloon,Green,Honda,,,Car Classic,0
ID_N1XG6VX,2010-07-12,2011-07-11,Male,37,2010-07-12,1,Saloon,Black,Honda,Ikeja,Lagos,Car Classic,0
ID_N21XK5R,2010-04-23,2011-04-22,Male,-27,2010-04-23,2,JEEP,Blue,TOYOTA,Ilesha West,Ilesha-West,Car Classic,1
ID_N21YVR9,2010-11-07,2011-10-27,Female,45,2010-11-07,1,Mini Bus,Green,TOYOTA,ABULE EGBA,ABULE-EGBA,Car Classic,0
ID_N21ZDEQ,2010-08-01,2011-07-31,Male,76,2010-08-01,3,JEEP,Black,Kia,,,Car Classic,0
ID_N27O4CG,2010-05-06,2011-05-05,Male,43,2010-05-06,1,Saloon,Black,TOYOTA,,,Car Classic,0
ID_N2FAIWM,2010-09-17,2011-09-15,Male,41,2010-09-17,1,JEEP,Black,Lexus,,,Car Classic,0
ID_N2I6HGG,2010-06-14,2011-06-11,Joint Gender,54,2010-06-14,2,Saloon,Black,TOYOTA,Festac,Benue,Car Classic,0
ID_N2UH4EV,2010-07-30,2011-02-05,Male,32,2010-07-30,4,Saloon,Gold,TOYOTA,,,Car Classic,1
ID_N3AW9YX,2010-07-19,2011-07-18,Female,30,2010-07-19,1,Saloon,,TOYOTA,,,CarSafe,0
ID_N3KDA4G,2010-10-29,2011-10-28,Male,44,2010-10-29,2,JEEP,Black,Lexus,Ojo,Benue,Car Classic,0
ID_N3KV7A4,2010-11-20,2011-11-19,Female,28,2010-11-20,1,,,,Victoria Island,Lagos,CVTP,0
ID_N3O4NVN,2010-11-08,2011-11-07,Male,41,2010-11-08,1,,,,,,Car Classic,0
ID_N3RLI9Q,2010-10-30,2011-10-29,Male,41,2010-10-30,1,,,,Alimosho,Lagos,Car Classic,0
ID_N3W1EAU,2010-02-06,2011-02-05,Female,47,2010-02-06,1,Saloon,Blue,TOYOTA,Lagos Mainland,Lagos,Car Classic,0
